,precision,recall,f1-score,support
0,0.9786786786786786,0.9859325366812888,0.9822922161103158,6611.0
1,0.9990515333544103,0.8481399967792153,0.9174311926605505,18629.0
2,1.0,0.9442039442039442,0.9713013359722908,2079.0
3,0.6143273635985006,0.9691195795006571,0.7519755289319398,3044.0
4,0.9484609878310666,1.0,0.973548861131521,1325.0
5,0.932251368182676,0.986224795368337,0.9584788513775709,5009.0
6,0.9569028487947406,1.0,0.9779768570362075,1310.0
7,0.8361490395741726,0.986619333697433,0.9051734936740574,3662.0
8,0.9525773195876288,0.9967637540453075,0.974169741697417,927.0
accuracy,0.9236313268851535,0.9236313268851535,0.9236313268851535,0.9236313268851535
macro avg,0.9131554599557639,0.9685559933640202,0.9347053420657634,42596.0
weighted avg,0.9427013300920402,0.9236313268851535,0.9269187644611879,42596.0
,precision,recall,f1-score,support
0,0.9921749955539747,0.8438965360762366,0.9120483897335295,6611.0
1,0.9943414528993317,0.9904450050995759,0.9923894043297029,18629.0
2,0.8051897753679318,1.0,0.8920832439390688,2079.0
3,0.9511378848728246,0.9336399474375822,0.9423076923076923,3044.0
4,0.9962321024868124,0.9977358490566037,0.9969834087481146,1325.0
5,0.986217759401457,1.0,0.9930610626486915,5009.0
6,0.9309608540925267,0.9984732824427481,0.96353591160221,1310.0
7,0.8784705309303459,0.984980884762425,0.928681771369722,3662.0
8,0.9956989247311828,0.9989212513484358,0.9973074851911685,927.0
accuracy,0.9654192881960747,0.9654192881960747,0.9654192881960747,0.9654192881960747
macro avg,0.9478249200373765,0.9720103062470675,0.9575998188744335,42596.0
weighted avg,0.968908162390897,0.9654192881960747,0.9654102358542097,42596.0
,precision,recall,f1-score,support
0,0.9821819318537043,0.9505369838148541,0.9661003920362827,6611.0
1,0.9993322946806142,0.9640882495034624,0.9813939509849458,18629.0
2,0.9965753424657534,0.9797979797979798,0.9881154499151104,2079.0
3,0.9386464263124604,0.9750328515111695,0.9564937157589428,3044.0
4,0.9910246821241586,1.0,0.9954921111945906,1325.0
5,0.9998003992015968,1.0,0.9999001896396846,5009.0
6,0.7277777777777777,1.0,0.8424437299035369,1310.0
7,0.90625,0.9740578918623702,0.9389312977099236,3662.0
8,0.9861259338313767,0.9967637540453075,0.9914163090128756,927.0
accuracy,0.9715466240961592,0.9715466240961592,0.9715466240961592,0.9715466240961592
macro avg,0.9475238653608269,0.9822530789483493,0.9622541273506547,42596.0
weighted avg,0.9753547037453592,0.9715466240961592,0.9724780310328313,42596.0
,precision,recall,f1-score,support
0,0.9953066332916145,0.962335501436999,0.978543413058525,6611.0
1,0.9994380268498283,0.8591980245853239,0.9240272485856136,18629.0
2,0.9861509073543457,0.9932659932659933,0.9896956625928588,2079.0
3,0.5486058779201206,0.9566360052562418,0.6973180076628352,3044.0
4,0.9939984996249063,1.0,0.9969902182091799,1325.0
5,0.9754625121713729,1.0,0.9875788643533123,5009.0
6,0.8857336037863421,1.0,0.9394048045894586,1310.0
7,0.9466387653675125,0.9882577826324412,0.9670006680026721,3662.0
8,0.9056047197640118,0.9935275080906149,0.9475308641975309,927.0
accuracy,0.9279979340783172,0.9279979340783172,0.9279979340783172,0.9279979340783172
macro avg,0.9152155051255616,0.9725800905852905,0.9364544168057761,42596.0
weighted avg,0.952864228427116,0.9279979340783172,0.9339139787188825,42596.0
,precision,recall,f1-score,support
0,0.9940328194927897,0.9071244894872182,0.9485922176526416,6611.0
1,0.9985680453819463,0.9732674861774653,0.9857554504431034,18629.0
2,0.9815864022662889,1.0,0.9907076483202287,2079.0
3,0.8761220825852782,0.961892247043364,0.9170059505167554,3044.0
4,0.9699192956713133,0.9977358490566037,0.9836309523809523,1325.0
5,0.9957915831663327,0.9920143741265721,0.9938993899389938,5009.0
6,0.8338637810311903,1.0,0.9094064560916347,1310.0
7,0.8978587250799902,0.9961769524849808,0.9444660194174758,3662.0
8,0.9655891553701773,0.9989212513484358,0.9819724284199363,927.0
accuracy,0.9698093717719973,0.9698093717719973,0.9698093717719973,0.9698093717719973
macro avg,0.9459257655605895,0.9807925166360713,0.9617151681313025,42596.0
weighted avg,0.9726263802952131,0.9698093717719973,0.9702278915691203,42596.0
,precision,recall,f1-score,support
0,0.9929294552466656,0.9346543639388897,0.9629110176094748,6611.0
1,0.9950147912786239,0.9749852380696763,0.9848981915787761,18629.0
2,0.9746835443037974,1.0,0.9871794871794872,2079.0
3,0.8672038197552969,0.954664914586071,0.908835027365129,3044.0
4,0.9873134328358208,0.9984905660377359,0.9928705440900564,1325.0
5,0.9954165005978477,0.9972050309443002,0.996309963099631,5009.0
6,0.779630732578916,0.999236641221374,0.8758782201405152,1310.0
7,0.9772540422033433,0.973784817039869,0.9755163452332103,3662.0
8,0.9768177028451,1.0,0.988272921108742,927.0
accuracy,0.9730256362099727,0.9730256362099727,0.9730256362099727,0.9730256362099727
macro avg,0.9495848912939346,0.981446841315324,0.9636301908227802,42596.0
weighted avg,0.9758260121625135,0.9730256362099727,0.9736654503724326,42596.0
,precision,recall,f1-score,support
0,0.956437125748503,0.9664196036908184,0.9614024527876007,6611.0
1,0.996950543357729,0.9652155241827258,0.9808264012000546,18629.0
2,0.9883720930232558,0.9812409812409812,0.9847936278059377,2079.0
3,0.9865996649916248,0.9674770039421814,0.9769447669596948,3044.0
4,0.9932533733133433,1.0,0.9966152688980819,1325.0
5,0.9996008780682498,1.0,0.9998003992015968,5009.0
6,0.9618208516886931,1.0,0.9805389221556886,1310.0
7,0.8706752565020281,0.9964500273074822,0.9293263720871006,3662.0
8,0.992497320471597,0.9989212513484358,0.9956989247311828,927.0
accuracy,0.9760071368203587,0.9760071368203587,0.9760071368203587,0.9760071368203587
macro avg,0.9718007896850026,0.9861915990791805,0.9784385706474377,42596.0
weighted avg,0.9776677883169353,0.9760071368203587,0.9763376834184425,42596.0
,precision,recall,f1-score,support
0,0.9930139720558883,0.7525336560278324,0.8562085879012132,6611.0
1,0.9966328076771985,0.9532986204305116,0.9744841966637402,18629.0
2,0.984375,1.0,0.9921259842519685,2079.0
3,0.7709616930083043,0.9454664914586071,0.849343367271654,3044.0
4,0.9984674329501916,0.9833962264150944,0.990874524714829,1325.0
5,1.0,1.0,1.0,5009.0
6,0.7253599114064231,1.0,0.8408215661103979,1310.0
7,0.8495123084068741,0.9989077007099946,0.9181726907630522,3662.0
8,0.6183155080213903,0.9978425026968716,0.7635163021048288,927.0
accuracy,0.9366137665508498,0.9366137665508498,0.9366137665508498,0.9366137665508498
macro avg,0.8818487370584744,0.9590494664154345,0.9095052466424094,42596.0
