,precision,recall,f1-score,support
0,0.915129151291513,0.9226190476190477,0.9188588366061504,1344.0
1,0.9489867225716282,0.9536516853932584,0.9513134851138353,1424.0
2,1.0,0.9986928104575163,0.999345977763244,765.0
3,0.9677692960135709,0.9246353322528363,0.9457107335267302,1234.0
4,1.0,1.0,1.0,1268.0
5,0.8885630498533724,0.9805825242718447,0.9323076923076922,309.0
6,0.9612403100775194,0.9432918395573997,0.9521815008726003,1446.0
7,0.9407665505226481,0.8157099697885196,0.8737864077669903,1324.0
8,0.9550224887556222,0.8359580052493438,0.8915325402379286,1524.0
9,0.9002695417789758,0.9583931133428981,0.9284225156358583,1394.0
10,0.8618459729570841,0.9544270833333334,0.9057769539697251,1536.0
11,0.9071229050279329,0.9285203716940672,0.9176969268809608,1399.0
12,0.8389830508474576,0.9867109634551495,0.9068702290076336,602.0
13,0.9917864476386037,1.0,0.9958762886597937,483.0
14,0.9986996098829649,1.0,0.9993493819128172,768.0
accuracy,0.9356718192627824,0.9356718192627824,0.9356718192627824,0.9356718192627824
macro avg,0.9384123398145928,0.9468795164276809,0.9412686313507973,16820.0
weighted avg,0.9377529542887432,0.9356718192627824,0.9354011033975778,16820.0
,precision,recall,f1-score,support
0,0.9288182446440912,1.0,0.963095664636331,1344.0
1,0.9497374343585896,0.8890449438202247,0.9183895538628944,1424.0
2,0.982028241335045,1.0,0.9909326424870466,765.0
3,0.9962264150943396,0.8557536466774717,0.9206625980819529,1234.0
4,0.9898278560250391,0.9976340694006309,0.9937156323644932,1268.0
5,0.8465753424657534,1.0,0.9169139465875371,309.0
6,0.8941018766756033,0.9225449515905948,0.9081007488087134,1446.0
7,0.9831516352824579,0.7492447129909365,0.8504072010287184,1324.0
8,0.8812209688122097,0.8713910761154856,0.8762784559551303,1524.0
9,0.8765117759388924,0.9878048780487805,0.9288364249578415,1394.0
10,0.9493029150823827,0.9752604166666666,0.962106615285806,1536.0
11,0.950561797752809,0.9070764832022874,0.9283101682516459,1399.0
12,0.799721835883171,0.9551495016611296,0.8705526116578349,602.0
13,0.8846153846153846,1.0,0.9387755102040816,483.0
14,0.9575530586766542,0.9986979166666666,0.9776927979604844,768.0
accuracy,0.9291319857312723,0.9291319857312723,0.9291319857312723,0.9291319857312723
macro avg,0.9246636521761614,0.940640173122725,0.9296513714753675,16820.0
weighted avg,0.9327893186094229,0.9291319857312723,0.9282922952432224,16820.0
,precision,recall,f1-score,support
0,0.9769001490312966,0.9754464285714286,0.9761727475800448,1344.0
1,0.9870967741935484,0.9669943820224719,0.9769421780773324,1424.0
2,0.9883570504527813,0.9986928104575163,0.9934980494148244,765.0
3,0.9867768595041322,0.9675850891410048,0.9770867430441897,1234.0
4,0.9921691464369616,0.999211356466877,0.9956777996070728,1268.0
5,0.8657142857142858,0.9805825242718447,0.9195751138088013,309.0
6,0.9038583175205566,0.9882434301521439,0.9441691443673604,1446.0
7,0.9990706319702602,0.8119335347432024,0.8958333333333334,1324.0
8,0.906578947368421,0.9041994750656168,0.9053876478318001,1524.0
9,0.9893790849673203,0.8687230989956959,0.9251336898395722,1394.0
10,0.9175627240143369,1.0,0.9570093457943926,1536.0
11,0.9649259547934529,0.8849177984274482,0.9231916480238629,1399.0
12,0.6964078794901506,0.9983388704318937,0.8204778156996586,602.0
13,1.0,1.0,1.0,483.0
14,0.9986996098829649,1.0,0.9993493819128172,768.0
accuracy,0.9473840665873959,0.9473840665873959,0.9473840665873959,0.9473840665873959
macro avg,0.9448998276893646,0.956324586583143,0.9473003092223375,16820.0
weighted avg,0.9534511052154847,0.9473840665873959,0.9478180463272078,16820.0
